user_id,timestamp,group,landing_page,converted
841097,2017-01-16 01:03:48.614728,treatment,new_page,0
718408,2017-01-04 00:14:43.379257,treatment,new_page,0
861962,2017-01-09 15:04:06.347774,treatment,new_page,0
808165,2017-01-22 10:07:08.857253,treatment,new_page,0
648776,2017-01-17 00:09:50.222397,control,old_page,0
905512,2017-01-07 11:45:39.363953,treatment,new_page,1
845540,2017-01-22 08:38:38.584901,control,old_page,0
766854,2017-01-18 02:15:24.448564,control,old_page,0
827896,2017-01-22 17:54:56.453643,control,old_page,0
928985,2017-01-22 23:08:53.625596,control,old_page,0
649528,2017-01-07 19:00:54.579318,treatment,new_page,0
706452,2017-01-06 17:59:04.567491,treatment,new_page,0
791351,2017-01-13 19:59:43.010884,treatment,new_page,0
829352,2017-01-09 23:31:52.213062,treatment,new_page,0
911866,2017-01-07 13:57:04.317720,control,old_page,0
712873,2017-01-17 01:29:17.523218,control,old_page,0
853258,2017-01-14 10:20:03.761096,treatment,new_page,1
661248,2017-01-05 22:11:19.942360,treatment,new_page,0
734083,2017-01-03 02:06:50.079284,treatment,new_page,0
861405,2017-01-09 14:19:25.098160,control,old_page,0
917596,2017-01-19 04:07:41.887414,treatment,new_page,0
916615,2017-01-23 16:52:46.757873,control,old_page,0
818264,2017-01-11 21:11:46.115494,treatment,new_page,0
760139,2017-01-24 13:33:20.795476,control,old_page,0
737728,2017-01-12 12:57:19.342791,control,old_page,0
637623,2017-01-17 13:06:22.838340,treatment,new_page,1
796165,2017-01-05 14:11:31.942843,treatment,new_page,0
659921,2017-01-14 06:26:15.598806,control,old_page,0
936015,2017-01-20 07:18:32.507128,control,old_page,0
871721,2017-01-18 13:49:38.810944,treatment,new_page,0
870067,2017-01-14 09:32:35.174005,treatment,new_page,0
659567,2017-01-03 11:06:05.974200,control,old_page,0
805161,2017-01-08 06:08:29.227712,control,old_page,0
925578,2017-01-20 12:59:49.553754,treatment,new_page,0
743840,2017-01-11 15:26:07.395964,treatment,new_page,0
695936,2017-01-23 03:34:56.246202,control,old_page,0
659334,2017-01-03 12:09:42.994894,control,old_page,0
857006,2017-01-10 22:48:00.266229,control,old_page,0
665010,2017-01-08 12:38:13.230747,control,old_page,0
712560,2017-01-09 10:07:08.524573,treatment,new_page,0
630364,2017-01-12 21:47:06.335584,control,old_page,0
812331,2017-01-15 07:07:38.974256,control,old_page,1
773532,2017-01-10 14:05:28.849165,treatment,new_page,0
659951,2017-01-15 02:43:12.764318,control,old_page,0
811933,2017-01-17 19:39:24.022567,treatment,new_page,0
662410,2017-01-23 13:04:52.181134,control,old_page,0
898313,2017-01-22 17:51:16.747268,treatment,new_page,0
824655,2017-01-05 19:51:24.778809,control,old_page,0
706876,2017-01-03 11:46:03.269502,control,old_page,0
780809,2017-01-14 21:09:30.753740,treatment,new_page,0
823843,2017-01-12 13:11:25.371449,treatment,new_page,0
821553,2017-01-21 03:34:48.375959,control,old_page,0
868491,2017-01-06 17:37:29.961782,control,old_page,1
794959,2017-01-10 02:40:48.209517,treatment,new_page,0
906204,2017-01-16 21:29:40.505962,treatment,new_page,1
688629,2017-01-23 21:53:06.143686,treatment,new_page,0
873458,2017-01-10 03:41:40.554469,treatment,new_page,0
764552,2017-01-22 17:36:22.588935,control,old_page,0
696179,2017-01-15 18:16:17.815636,control,old_page,0
844954,2017-01-14 04:53:23.421647,treatment,new_page,0
800621,2017-01-14 07:45:51.914107,treatment,new_page,0
636633,2017-01-07 16:28:15.672550,control,old_page,0
861753,2017-01-17 16:53:32.111545,treatment,new_page,0
733278,2017-01-08 17:40:39.336044,control,old_page,0
928104,2017-01-12 14:45:14.765835,treatment,new_page,0
772508,2017-01-18 19:33:25.767512,control,old_page,0
634136,2017-01-08 05:29:33.935335,treatment,new_page,0
810248,2017-01-18 05:46:41.175903,treatment,new_page,0
831195,2017-01-20 22:57:45.174330,treatment,new_page,0
647694,2017-01-15 11:33:25.546074,control,old_page,0
757217,2017-01-13 21:46:07.392805,treatment,new_page,0
936226,2017-01-22 15:55:17.625612,treatment,new_page,0
789992,2017-01-18 10:45:25.358548,treatment,new_page,1
719224,2017-01-05 09:40:29.955148,control,old_page,0
933706,2017-01-23 06:26:57.740867,control,old_page,0
666997,2017-01-22 18:24:05.238763,treatment,new_page,0
678634,2017-01-08 17:22:16.127329,control,old_page,0
858693,2017-01-20 19:57:01.933316,control,old_page,0
751148,2017-01-04 07:37:01.458788,control,old_page,0
706408,2017-01-19 08:30:20.543151,treatment,new_page,0
688367,2017-01-05 05:47:15.954010,control,old_page,0
739485,2017-01-13 05:29:02.632274,treatment,new_page,0
905471,2017-01-21 11:19:36.071658,treatment,new_page,0
802223,2017-01-08 06:42:43.680770,control,old_page,0
796027,2017-01-12 14:15:47.471689,treatment,new_page,0
671219,2017-01-05 09:54:28.656911,treatment,new_page,0
885093,2017-01-02 22:04:27.159759,treatment,new_page,0
686612,2017-01-13 22:09:23.589593,treatment,new_page,0
738871,2017-01-13 16:00:34.945213,control,old_page,0
692152,2017-01-17 23:49:03.766396,control,old_page,0
687847,2017-01-07 11:08:04.391508,treatment,new_page,0
906147,2017-01-16 14:40:47.885222,treatment,new_page,0
844811,2017-01-04 00:09:22.505864,control,old_page,0
868346,2017-01-11 10:25:38.780970,treatment,new_page,0
724450,2017-01-23 10:08:24.241497,control,old_page,1
908396,2017-01-15 13:38:15.142102,treatment,new_page,0
814140,2017-01-22 20:31:23.227999,treatment,new_page,0
736210,2017-01-07 07:06:39.334611,control,old_page,0
736823,2017-01-21 00:43:28.384094,control,old_page,0
875966,2017-01-11 17:20:45.510501,treatment,new_page,0
875497,2017-01-17 05:04:26.915873,treatment,new_page,0
805767,2017-01-15 20:04:24.822807,control,old_page,1
840426,2017-01-19 18:17:44.186485,control,old_page,0
890803,2017-01-07 14:17:18.847834,control,old_page,0
853870,2017-01-18 05:23:37.462168,treatment,new_page,0
682955,2017-01-16 10:54:55.048056,control,old_page,0
687664,2017-01-17 21:41:58.529089,control,old_page,0
697107,2017-01-19 09:58:02.210462,treatment,new_page,0
647067,2017-01-16 02:54:36.271908,treatment,new_page,1
867702,2017-01-09 17:51:29.833142,control,old_page,0
858307,2017-01-24 11:59:05.985649,control,old_page,0
692108,2017-01-24 08:47:25.469581,treatment,new_page,0
727522,2017-01-17 07:13:13.264053,control,old_page,1
781291,2017-01-20 14:38:49.135636,control,old_page,0
731073,2017-01-22 03:50:45.824249,treatment,new_page,1
913924,2017-01-10 19:10:13.137211,treatment,new_page,0
929298,2017-01-03 00:33:40.737114,control,old_page,0
851070,2017-01-12 11:50:08.827825,control,old_page,0
636632,2017-01-12 02:45:31.839298,treatment,new_page,0
809050,2017-01-07 10:18:06.633214,control,old_page,0
932891,2017-01-04 15:08:06.789359,control,old_page,0
885178,2017-01-24 02:58:28.921138,control,old_page,0
730658,2017-01-17 00:50:41.132574,treatment,new_page,0
655293,2017-01-16 22:31:11.979258,treatment,new_page,0
695389,2017-01-11 14:33:51.947886,control,old_page,0
787614,2017-01-16 16:17:28.499693,treatment,new_page,0
745372,2017-01-05 08:56:14.192800,control,old_page,0
665670,2017-01-19 08:07:07.454006,treatment,new_page,0
852088,2017-01-16 20:34:22.620886,treatment,new_page,0
899812,2017-01-11 20:38:05.218330,control,old_page,0
650319,2017-01-16 02:57:38.424368,treatment,new_page,0
789206,2017-01-10 05:07:36.257863,treatment,new_page,0
636427,2017-01-12 22:27:17.189246,control,old_page,0
932196,2017-01-14 12:14:10.897008,control,old_page,0
636584,2017-01-10 03:30:04.775165,control,old_page,0
782636,2017-01-17 11:16:41.484438,control,old_page,0
633796,2017-01-11 12:27:31.735918,control,old_page,1
766410,2017-01-15 20:41:01.752223,control,old_page,0
807733,2017-01-02 23:10:13.955747,treatment,new_page,0
646623,2017-01-23 17:50:17.006399,control,old_page,0
891316,2017-01-23 16:46:49.400187,treatment,new_page,0
820646,2017-01-11 21:54:06.950165,treatment,new_page,0
843719,2017-01-08 10:25:38.563480,control,old_page,0
817625,2017-01-10 00:50:32.703551,control,old_page,0
658083,2017-01-13 06:52:03.750477,control,old_page,1
855271,2017-01-10 18:29:52.979933,treatment,new_page,0
732366,2017-01-18 16:46:18.990563,control,old_page,0
812147,2017-01-09 22:55:27.748629,control,old_page,0
749997,2017-01-22 23:21:50.543215,treatment,new_page,0
888226,2017-01-23 05:34:25.888312,control,old_page,1
798894,2017-01-24 09:56:54.464949,control,old_page,0
679251,2017-01-20 14:43:01.925217,control,old_page,0
889362,2017-01-11 11:43:15.260105,control,old_page,0
901850,2017-01-06 07:48:07.945664,control,old_page,0
665119,2017-01-13 07:20:35.822771,treatment,new_page,0
908389,2017-01-03 08:21:18.583377,control,old_page,0
665424,2017-01-04 21:18:48.747668,treatment,new_page,0
709124,2017-01-02 18:23:56.539890,treatment,new_page,0
720755,2017-01-15 02:57:48.635001,treatment,new_page,1
924753,2017-01-10 19:40:20.065204,treatment,new_page,0
904415,2017-01-06 15:26:19.461351,treatment,new_page,1
661018,2017-01-15 07:10:29.477523,treatment,new_page,0
925943,2017-01-13 09:34:52.238157,control,old_page,0
710563,2017-01-19 17:53:43.060119,treatment,new_page,1
901807,2017-01-11 21:44:12.765800,treatment,new_page,0
908576,2017-01-17 07:05:25.244243,treatment,new_page,0
854088,2017-01-07 09:47:12.911828,control,old_page,0
897150,2017-01-04 12:00:48.501148,treatment,new_page,0
944978,2017-01-16 02:08:20.348049,control,old_page,0
688907,2017-01-04 11:08:31.916039,treatment,new_page,1
647066,2017-01-17 04:20:03.349380,treatment,new_page,0
637311,2017-01-23 15:35:55.539597,treatment,new_page,0
821965,2017-01-21 00:28:52.479772,treatment,new_page,1
826330,2017-01-03 06:51:56.179345,treatment,new_page,0
649585,2017-01-14 20:04:13.213617,treatment,new_page,0
782975,2017-01-16 00:46:34.870084,treatment,new_page,0
632027,2017-01-22 14:09:25.810329,control,old_page,0
634688,2017-01-14 16:34:08.018886,control,old_page,0
824756,2017-01-08 00:13:24.849233,control,old_page,0
794038,2017-01-22 14:19:52.937028,control,old_page,1
784982,2017-01-04 23:49:26.537674,treatment,new_page,0
767149,2017-01-18 18:26:20.016794,control,old_page,0
866525,2017-01-24 11:23:50.446351,control,old_page,0
870596,2017-01-18 18:42:49.667573,treatment,new_page,0
924153,2017-01-07 08:02:49.147124,control,old_page,0
752106,2017-01-21 11:17:44.679942,treatment,new_page,0
890369,2017-01-22 15:09:30.118743,treatment,new_page,0
713630,2017-01-15 19:16:30.083918,control,old_page,1
790683,2017-01-14 10:03:59.367072,treatment,new_page,0
761631,2017-01-13 07:13:02.043112,treatment,new_page,0
868159,2017-01-16 18:35:09.592495,treatment,new_page,0
715900,2017-01-22 18:42:24.890382,control,old_page,0
647668,2017-01-06 08:46:39.394572,treatment,new_page,0
750235,2017-01-17 18:45:52.485591,control,old_page,0
848977,2017-01-23 09:04:30.787313,treatment,new_page,0
717823,2017-01-17 01:49:30.139283,control,old_page,0
887193,2017-01-03 00:16:14.434794,treatment,new_page,0
777375,2017-01-22 10:00:28.424062,control,old_page,0
933469,2017-01-08 16:48:16.333700,treatment,new_page,0
729684,2017-01-12 21:04:11.229141,treatment,new_page,0
904170,2017-01-07 12:39:58.919025,treatment,new_page,1
863836,2017-01-18 13:36:13.568852,treatment,new_page,0
721928,2017-01-08 21:57:00.739400,control,old_page,0
770763,2017-01-23 19:49:13.333751,treatment,new_page,0
910747,2017-01-02 21:27:13.733282,treatment,new_page,0
681626,2017-01-10 20:47:25.088826,treatment,new_page,0
922113,2017-01-09 16:55:09.944375,control,old_page,0
693440,2017-01-23 09:08:40.178584,treatment,new_page,0
640300,2017-01-12 23:24:49.406754,control,old_page,0
700674,2017-01-02 15:26:01.578532,treatment,new_page,0
761174,2017-01-22 18:38:55.159754,control,old_page,0
865944,2017-01-19 16:46:29.418159,treatment,new_page,0
803512,2017-01-11 03:07:53.577569,treatment,new_page,0
808737,2017-01-11 10:46:00.749279,treatment,new_page,0
838563,2017-01-17 02:58:50.454012,control,old_page,0
821525,2017-01-22 19:45:23.320147,control,old_page,0
672015,2017-01-23 09:46:43.459356,treatment,new_page,0
644700,2017-01-10 00:57:51.064278,treatment,new_page,0
844392,2017-01-24 02:16:05.999344,control,old_page,0
913898,2017-01-15 07:45:47.979253,treatment,new_page,0
748787,2017-01-18 20:48:39.505973,control,old_page,0
863256,2017-01-14 17:48:05.930926,treatment,new_page,0
682808,2017-01-13 12:25:40.771232,control,old_page,0
790626,2017-01-23 07:46:14.593956,treatment,new_page,0
887669,2017-01-15 11:42:14.376252,treatment,new_page,0
696164,2017-01-10 20:09:47.796549,treatment,new_page,1
941445,2017-01-03 00:29:40.716058,control,old_page,0
761598,2017-01-16 09:10:15.355519,control,old_page,0
801531,2017-01-09 23:01:23.065631,treatment,new_page,1
688049,2017-01-09 11:34:04.332899,treatment,new_page,0
770765,2017-01-17 17:43:23.278389,treatment,new_page,0
829229,2017-01-08 03:57:30.396465,treatment,new_page,0
847424,2017-01-21 05:46:35.913129,control,old_page,1
705856,2017-01-17 18:20:05.137775,control,old_page,0
838756,2017-01-04 22:32:08.765537,control,old_page,0
715608,2017-01-08 18:13:02.147851,treatment,new_page,0
881419,2017-01-05 11:47:47.649388,treatment,new_page,0
684102,2017-01-18 16:40:51.299664,treatment,new_page,0
727713,2017-01-23 16:04:42.975598,treatment,new_page,0
790119,2017-01-19 02:45:30.615960,treatment,new_page,0
640449,2017-01-18 00:40:26.433724,treatment,new_page,0
736089,2017-01-16 23:08:42.280687,treatment,new_page,0
852692,2017-01-19 14:03:38.873945,control,old_page,0
767615,2017-01-07 01:45:12.887187,control,old_page,0
716579,2017-01-08 04:06:58.611359,control,old_page,0
924006,2017-01-23 10:27:26.272561,control,old_page,0
653070,2017-01-22 22:10:31.076642,treatment,new_page,0
806671,2017-01-08 10:22:35.708332,treatment,new_page,1
928166,2017-01-13 05:51:52.359657,treatment,new_page,0
699239,2017-01-17 02:07:41.153774,treatment,new_page,0
925398,2017-01-24 10:54:34.741477,treatment,new_page,0
755984,2017-01-17 12:10:12.768037,control,old_page,0
919351,2017-01-21 03:52:57.203644,control,old_page,0
727673,2017-01-19 07:11:16.347156,control,old_page,0
908004,2017-01-22 16:22:44.843669,control,old_page,0
745046,2017-01-12 14:19:16.410020,treatment,new_page,1
661568,2017-01-08 06:37:19.106066,control,old_page,0
721687,2017-01-15 17:41:49.578741,control,old_page,0
900044,2017-01-03 13:31:22.504707,control,old_page,0
723754,2017-01-23 08:15:03.030156,treatment,new_page,1
765641,2017-01-23 17:42:11.181218,control,old_page,0
727601,2017-01-08 13:46:16.332118,treatment,new_page,0
753143,2017-01-04 13:26:18.996649,treatment,new_page,0
915550,2017-01-14 06:11:38.036343,treatment,new_page,1
677489,2017-01-06 06:25:58.198088,treatment,new_page,0
723439,2017-01-04 17:15:31.290511,control,old_page,1
637872,2017-01-22 08:16:11.608430,control,old_page,0
922469,2017-01-13 18:02:16.242695,treatment,new_page,0
805352,2017-01-04 19:26:58.875911,control,old_page,0
895014,2017-01-21 03:11:15.244768,control,old_page,1
922950,2017-01-05 21:11:44.806509,treatment,new_page,0
701415,2017-01-14 02:53:38.038129,treatment,new_page,0
920940,2017-01-06 01:08:39.825372,treatment,new_page,0
790449,2017-01-07 05:45:51.779118,control,old_page,1
693107,2017-01-17 23:01:44.259484,control,old_page,0
911895,2017-01-21 23:45:05.292754,treatment,new_page,0
695237,2017-01-15 22:46:54.612454,treatment,new_page,0
901803,2017-01-23 01:12:54.324512,treatment,new_page,0
727024,2017-01-18 01:48:55.262396,control,old_page,0
631488,2017-01-23 18:51:55.385287,control,old_page,0
752983,2017-01-16 00:18:38.520928,control,old_page,0
859762,2017-01-11 05:11:24.801000,control,old_page,0
799405,2017-01-15 17:54:59.057377,treatment,new_page,0
895601,2017-01-14 20:37:30.696103,treatment,new_page,0
801546,2017-01-19 23:50:40.553280,treatment,new_page,0
786466,2017-01-23 08:08:15.893304,control,old_page,0
777038,2017-01-20 15:32:31.718891,treatment,new_page,1
912531,2017-01-22 18:20:54.510174,control,old_page,0
704096,2017-01-10 17:37:15.656560,control,old_page,0
823432,2017-01-10 06:05:45.084884,control,old_page,0
682999,2017-01-17 12:51:37.704247,treatment,new_page,0
776504,2017-01-02 21:23:00.650450,treatment,new_page,0
650658,2017-01-18 01:46:30.833502,treatment,new_page,0
655469,2017-01-16 09:31:48.317345,treatment,new_page,0
702487,2017-01-21 10:14:06.187418,control,old_page,0
776249,2017-01-07 17:43:19.087242,control,old_page,0
922842,2017-01-13 14:13:19.183309,control,old_page,1
638621,2017-01-24 07:35:39.533962,control,old_page,0
899510,2017-01-04 15:12:16.292170,treatment,new_page,0
752902,2017-01-21 21:07:16.429204,treatment,new_page,0
776860,2017-01-16 19:25:58.457711,treatment,new_page,0
766272,2017-01-03 13:59:24.435399,control,old_page,0
692109,2017-01-13 05:34:40.185380,control,old_page,0
757891,2017-01-22 19:53:27.546038,treatment,new_page,0
733559,2017-01-12 00:20:05.045207,control,old_page,0
824837,2017-01-22 14:47:27.883982,control,old_page,0
668915,2017-01-04 09:03:05.678575,control,old_page,0
942253,2017-01-24 09:24:54.700520,treatment,new_page,0
661980,2017-01-19 08:01:34.675076,control,old_page,0
723750,2017-01-03 10:24:56.795033,treatment,new_page,0
899703,2017-01-15 21:16:29.540854,treatment,new_page,0
721618,2017-01-07 06:15:18.896206,control,old_page,0
882339,2017-01-09 10:43:16.212054,treatment,new_page,0
630849,2017-01-03 13:46:05.153747,control,old_page,0
780961,2017-01-19 00:51:46.168315,control,old_page,0
891602,2017-01-14 18:36:24.898728,control,old_page,0
785738,2017-01-02 15:54:32.616785,treatment,new_page,0
721694,2017-01-23 11:25:33.890006,treatment,new_page,0
636360,2017-01-23 15:19:55.455043,treatment,new_page,1
753754,2017-01-05 13:25:56.393497,control,old_page,0
693009,2017-01-17 08:53:33.004039,treatment,new_page,0
941577,2017-01-05 11:41:39.035993,control,old_page,0
777224,2017-01-18 11:09:24.155991,treatment,new_page,0
765854,2017-01-14 22:38:09.350207,treatment,new_page,0
693768,2017-01-10 02:18:31.256204,control,old_page,0
799883,2017-01-07 13:48:15.519448,treatment,new_page,0
774011,2017-01-02 20:15:04.832980,control,old_page,0
883032,2017-01-08 08:42:34.245674,treatment,new_page,0
773718,2017-01-09 04:57:12.611690,control,old_page,1
901856,2017-01-14 00:18:51.124928,control,old_page,0
866135,2017-01-16 07:05:51.021418,treatment,new_page,1
703814,2017-01-21 04:04:42.528529,control,old_page,0
751896,2017-01-19 16:25:18.843190,control,old_page,0
654581,2017-01-13 01:24:37.782728,treatment,new_page,0
701078,2017-01-03 11:39:27.731105,treatment,new_page,1
876254,2017-01-05 11:54:06.944641,treatment,new_page,1
829509,2017-01-10 20:22:19.774708,treatment,new_page,0
644008,2017-01-13 11:57:23.593239,treatment,new_page,0
889907,2017-01-08 00:35:16.523947,treatment,new_page,0
911554,2017-01-09 13:51:25.532510,control,old_page,0
841893,2017-01-03 03:38:26.345897,control,old_page,0
933103,2017-01-08 15:09:37.711842,control,old_page,1
695456,2017-01-14 19:10:50.116598,treatment,new_page,0
805736,2017-01-16 16:45:00.343059,control,old_page,0
736093,2017-01-06 03:49:05.124036,control,old_page,0
670362,2017-01-20 15:08:14.501432,treatment,new_page,0
811143,2017-01-10 12:47:42.302930,treatment,new_page,1
854456,2017-01-03 16:37:44.552973,treatment,new_page,0
898380,2017-01-13 21:09:51.868550,control,old_page,0
910706,2017-01-07 21:38:56.416096,treatment,new_page,1
742306,2017-01-23 07:28:03.483764,control,old_page,0
665065,2017-01-12 11:42:06.816176,control,old_page,0
912404,2017-01-05 01:00:45.976267,control,old_page,0
651203,2017-01-11 23:16:39.731750,control,old_page,0
933920,2017-01-18 05:56:00.230176,control,old_page,0
702023,2017-01-11 08:23:19.232324,control,old_page,0
710457,2017-01-03 23:13:36.407214,treatment,new_page,0
654249,2017-01-13 07:18:03.927399,control,old_page,0
901003,2017-01-22 04:08:40.886934,control,old_page,0
781657,2017-01-23 20:37:00.618281,treatment,new_page,0
747507,2017-01-13 13:59:54.945282,treatment,new_page,1
833151,2017-01-12 19:19:11.327505,treatment,new_page,0
865910,2017-01-10 04:51:12.661007,treatment,new_page,0
818353,2017-01-10 04:22:29.990806,control,old_page,0
841339,2017-01-08 15:16:31.952219,treatment,new_page,0
830665,2017-01-05 23:14:04.819554,control,old_page,0
755070,2017-01-11 05:53:06.102577,treatment,new_page,0
940908,2017-01-10 21:05:17.919523,treatment,new_page,0
877880,2017-01-23 06:11:29.294865,control,old_page,0
925621,2017-01-09 23:17:50.778821,treatment,new_page,0
766669,2017-01-19 13:53:55.375661,treatment,new_page,1
709051,2017-01-09 12:34:52.441280,treatment,new_page,0
846396,2017-01-22 02:37:37.147483,control,old_page,0
871187,2017-01-04 06:38:22.936533,treatment,new_page,0
798240,2017-01-23 20:35:39.462361,treatment,new_page,0
777009,2017-01-11 18:30:28.148181,control,old_page,0
825473,2017-01-23 16:03:54.686902,treatment,new_page,0
799615,2017-01-14 06:40:05.599868,control,old_page,0
812436,2017-01-18 07:33:48.976001,control,old_page,0
712683,2017-01-17 07:40:12.662510,treatment,new_page,0
763665,2017-01-23 18:32:24.913239,treatment,new_page,1
922323,2017-01-22 23:34:56.890377,control,old_page,0
875050,2017-01-15 07:29:12.108252,treatment,new_page,0
934274,2017-01-23 01:26:38.799527,control,old_page,0
737137,2017-01-13 09:48:17.769139,control,old_page,0
852771,2017-01-23 21:37:11.582772,treatment,new_page,0
802820,2017-01-24 10:09:34.356541,control,old_page,0
757220,2017-01-19 11:25:07.524787,control,old_page,0
667833,2017-01-07 06:39:29.769890,control,old_page,1
712642,2017-01-22 06:21:39.561341,control,old_page,0
880190,2017-01-20 01:38:39.175572,control,old_page,1
643482,2017-01-16 03:24:14.190151,treatment,new_page,0
926683,2017-01-11 14:05:53.111392,treatment,new_page,0
679252,2017-01-22 19:07:51.921029,control,old_page,0
789833,2017-01-19 04:03:55.490129,control,old_page,1
729215,2017-01-05 07:25:33.175766,control,old_page,0
649492,2017-01-15 10:47:20.725943,control,old_page,0
907563,2017-01-06 03:24:58.325307,treatment,new_page,0
787916,2017-01-11 04:17:35.708967,control,old_page,0
675178,2017-01-12 11:57:29.682590,treatment,new_page,0
911605,2017-01-13 13:51:46.310230,control,old_page,0
706677,2017-01-16 05:26:50.719816,treatment,new_page,1
650465,2017-01-17 10:59:39.337369,control,old_page,0
676030,2017-01-04 23:46:30.419638,control,old_page,0
711295,2017-01-13 01:05:27.150604,control,old_page,0
816571,2017-01-12 06:45:39.241227,control,old_page,0
738931,2017-01-19 02:47:17.906763,control,old_page,1
655453,2017-01-10 15:17:52.250430,control,old_page,0
740876,2017-01-14 13:05:38.179508,treatment,new_page,0
643889,2017-01-10 21:04:15.567928,control,old_page,0
876787,2017-01-19 04:13:47.486175,control,old_page,0
910486,2017-01-20 00:24:48.930133,treatment,new_page,0
844624,2017-01-19 03:19:36.953984,treatment,new_page,1
694640,2017-01-02 16:04:19.197952,treatment,new_page,0
938235,2017-01-13 23:32:27.982507,control,old_page,1
888589,2017-01-19 22:25:34.676364,treatment,new_page,0
701087,2017-01-02 15:20:34.032570,treatment,new_page,0
897296,2017-01-12 18:51:09.002851,treatment,new_page,0
912805,2017-01-20 08:25:43.346158,control,old_page,0
752374,2017-01-17 10:02:34.874618,control,old_page,0
830709,2017-01-14 21:22:06.139969,control,old_page,0
828733,2017-01-03 13:31:10.447040,treatment,new_page,0
636649,2017-01-17 08:15:20.117747,treatment,new_page,0
896339,2017-01-16 14:40:27.416486,treatment,new_page,1
816888,2017-01-24 00:07:24.643050,control,old_page,0
871822,2017-01-07 16:41:37.275751,control,old_page,0
685690,2017-01-13 18:50:07.572395,control,old_page,0
831861,2017-01-24 13:10:28.701529,control,old_page,0
937805,2017-01-04 01:34:56.611303,treatment,new_page,0
737815,2017-01-07 09:37:39.164320,treatment,new_page,0
749514,2017-01-13 08:55:32.936909,treatment,new_page,0
914584,2017-01-04 13:49:17.750127,control,old_page,0
642756,2017-01-04 11:29:07.383151,treatment,new_page,1
801074,2017-01-06 04:06:55.286668,treatment,new_page,1
899334,2017-01-09 15:11:05.866659,treatment,new_page,0
900534,2017-01-16 05:17:27.675296,treatment,new_page,0
769268,2017-01-05 16:09:08.676762,control,old_page,0
754502,2017-01-13 02:29:41.019336,treatment,new_page,0
848603,2017-01-09 02:40:46.754824,control,old_page,0
920327,2017-01-07 00:55:40.138663,treatment,new_page,0
783893,2017-01-03 22:01:19.735683,treatment,new_page,0
735908,2017-01-04 08:28:05.564565,treatment,new_page,0
818440,2017-01-16 21:57:22.510345,treatment,new_page,0
789388,2017-01-06 13:05:49.612812,treatment,new_page,0
742759,2017-01-20 11:48:00.515429,treatment,new_page,0
753758,2017-01-21 06:20:40.922420,control,old_page,0
762562,2017-01-15 03:25:29.070491,control,old_page,0
702911,2017-01-07 16:07:44.499400,control,old_page,0
849072,2017-01-22 02:42:34.707684,control,old_page,0
872273,2017-01-19 04:13:16.002599,control,old_page,0
864380,2017-01-20 05:48:40.843380,treatment,new_page,0
938187,2017-01-20 03:34:16.678524,control,old_page,0
845457,2017-01-19 12:45:26.448630,control,old_page,1
674220,2017-01-14 06:08:49.870267,treatment,new_page,0
849007,2017-01-07 18:45:39.716097,control,old_page,0
809132,2017-01-14 08:01:29.341843,control,old_page,0
790212,2017-01-13 04:37:37.726679,control,old_page,0
726928,2017-01-06 11:55:00.153850,treatment,new_page,0
720533,2017-01-16 23:16:02.727386,treatment,new_page,0
901837,2017-01-22 03:19:27.252545,control,old_page,0
754767,2017-01-13 16:23:16.009083,control,old_page,0
667614,2017-01-19 23:42:33.055495,control,old_page,1
801058,2017-01-10 17:16:57.886794,control,old_page,0
768224,2017-01-11 05:29:15.133097,treatment,new_page,0
938728,2017-01-18 21:37:24.929212,treatment,new_page,0
666013,2017-01-19 10:38:58.952509,control,old_page,0
904523,2017-01-02 23:32:48.720794,treatment,new_page,0
688932,2017-01-06 08:13:47.024564,treatment,new_page,0
640039,2017-01-06 18:16:38.224031,control,old_page,0
658856,2017-01-24 00:30:08.398247,control,old_page,0
912427,2017-01-14 15:53:53.737919,treatment,new_page,0
750824,2017-01-18 10:02:43.769031,control,old_page,0
762923,2017-01-08 12:04:16.232398,treatment,new_page,0
878135,2017-01-22 23:43:36.833335,treatment,new_page,0
878069,2017-01-16 16:48:51.049697,control,old_page,0
877876,2017-01-17 08:37:10.382614,control,old_page,0
657196,2017-01-15 03:09:01.841316,treatment,new_page,0
686303,2017-01-13 01:42:54.394013,control,old_page,0
795537,2017-01-06 19:53:27.592907,control,old_page,0
764451,2017-01-16 21:18:38.250895,treatment,new_page,0
807262,2017-01-11 15:30:05.748471,treatment,new_page,0
944463,2017-01-13 21:56:03.074351,treatment,new_page,0
719953,2017-01-19 01:16:55.064480,control,old_page,0
705546,2017-01-03 00:55:03.455517,treatment,new_page,0
797703,2017-01-09 16:21:08.332292,treatment,new_page,0
881458,2017-01-03 02:56:19.599996,treatment,new_page,0
661831,2017-01-20 00:15:04.766435,control,old_page,1
648592,2017-01-14 21:08:02.733203,treatment,new_page,0
804976,2017-01-05 22:08:46.804399,control,old_page,0
828762,2017-01-22 08:38:34.764785,treatment,new_page,0
854199,2017-01-24 02:23:39.460512,control,old_page,1
763723,2017-01-18 05:43:53.960284,treatment,new_page,0
784349,2017-01-05 20:56:56.461894,treatment,new_page,0
745693,2017-01-18 18:18:37.583762,treatment,new_page,0
755617,2017-01-09 14:04:54.785304,treatment,new_page,0
886938,2017-01-06 01:47:51.913526,treatment,new_page,0
908083,2017-01-03 06:13:40.536968,treatment,new_page,0
649333,2017-01-03 13:23:31.500482,treatment,new_page,0
