User INV Type,Project Name,Supplier Number,Supplier Name,Cost Center,Invoice No,Voucher No ,Category,Invoice Type,Currency,Invoice Date,PO,Department,,Functional Net ,Due Dates,Terms,Due Amount,< 30 Days,30 : 60,60 :90,90:120,120:180,180:270,270:360,>360,Cutoff Date
1,Other,5074,العجوانى للماكينات الصناعيه,error,3065,21304747,,STANDARD,EGP,  11-APR-21,41666,Purchasing,,0.5,2021-04-11,Immediate,0,0.5,0,0,0,0,0,,0,2023-07-12
1,Elsewedy Univ - Enabling Works,5076,الاهرام للتجاره والصناعه,85,12404,19304427,,STANDARD,EGP,  14-APR-19,20135,Purchasing,,0,2019-05-09,100% 30 Days,0,0,0,0,0,0,0,,0,2023-07-12
1,Siemens Power Station,5076,الاهرام للتجاره والصناعه,72,12460,19305575,,STANDARD,EGP,  12-MAY-19,20932,Purchasing,,0,2019-04-25,100% 30 Days,0,0,0,0,0,0,0,,0,2023-07-12
2,October Under-Railway Tunnel,5079,تترا انجينيرنج اند كونستراكشن (تى اى سى),175,1 October Under-Railway Tunnel.64959/1.,23405387,Procurement,STANDARD,EGP,  25-JUN-23,64959,Procurement,,1146235.21,2023-08-17,100% 60 Day,0,0,1146235.21,0,0,0,0,,0,2023-07-12
2,Kemet Building,5079,تترا انجينيرنج اند كونستراكشن (تى اى سى),149,9 Kemet Building-52549/9,23401179,Procurement,STANDARD,EGP,  27-FEB-23,52549,Procurement,,0,2023-03-27,100% 30 Days,0,0,0,0,0,0,0,,0,2023-07-12
2,Kayan 3 New Cairo Capital City,508,صلاح محمد محمد مصطفى ابو ليله,446,9 kyan - سيراميك.,19406923,,STANDARD,EGP,  29-DEC-19,9409,Operation O,,201.7,2020-01-09,100% 15 Day,0,201.7,0,0,0,0,0,,0,2023-07-12
1,Abou Ghaleb Bridge,5085,مؤسسة التقوى للمقاولات وتقسيم الاراضى,157,194,23307601,Current account Purchasing,STANDARD,EGP,  12-JUL-23,80667,Purchasing,,596738.88,2023-07-12,Immediate,0,596738.88,0,0,0,0,0,,0,2023-07-12
2,Faculty of Medicine,5086,مكتب دريم لتوريد وتركيب كافة اعمال التكييف,139,9 Faculty of Medicine.70471/9,23404690,Subcontractors MEP,STANDARD,EGP,  14-JUN-23,70471,Mechanical,,765.89,2023-07-06,100% 30 Days,0,765.89,0,0,0,0,0,,0,2023-07-12
2,Faculty of Medicine,5086,مكتب دريم لتوريد وتركيب كافة اعمال التكييف,139,10 Faculty of Medicine.70471/10,23404901,Subcontractors MEP,STANDARD,EGP,  20-JUN-23,70471,Mechanical,,144251.75,2023-07-15,100% 30 Days,0,144251.75,0,0,0,0,0,,0,2023-07-12
2,"EMAAR-PKG# 144, Marassi",5088,لاند سكيبنج,93,pkg144 - ختامى برد التامين النهائى,20407574,,STANDARD,EGP,  23-DEC-20,20081,Mechanical,,18886.2,2020-12-23,Immediate,0,18886.2,0,0,0,0,0,,0,2023-07-12
2,"EMAAR-PKG# 144, Marassi",5088,لاند سكيبنج,93,pkg144 -   رد تامين جودة الاعمال,22404696,,STANDARD,EGP,  25-MAY-22,20081,Mechanical,,18886.17,2022-05-25,Immediate,0,18886.17,0,0,0,0,0,,0,2023-07-12
2,NUCA R05 - Z02,5106,ايمن حسن عطيه طمان,88,21 R5 Z02,20404332,,STANDARD,EGP,  30-JUL-20,20675,Operation O,,6580.16,2020-08-01,100% 15 Day,0,6580.16,0,0,0,0,0,,0,2023-07-12
1,Waldorf Astoria Cairo,5111,التقنيه الكهربائيه (الكتك),164,9704,22304392,,STANDARD,EGP,  23-MAR-22,61694,Mechanical,,0.52,2022-03-23,Immediate,0,0.52,0,0,0,0,0,,0,2023-07-12
1,Ministries Buildings,5111,التقنيه الكهربائيه (الكتك),60,8461,19310949,,STANDARD,EGP,  22-SEP-19,,,,0,2019-09-22,Immediate,0,0,0,0,0,0,0,,0,2023-07-12
2,Air Defense College,5116,عبد الغنى فتح الباب حسين عبد العال,150,9 Air Defense College.75251/9,23405399,Procurement,STANDARD,EGP,  30-JUN-23,75251,Procurement,,14976.36,2023-07-24,100% 30 Days,0,14976.36,0,0,0,0,0,,0,2023-07-12
1,Siemens Power Station,5118,باسكو اندستريال,72,945,19308491,,STANDARD,EGP,  22-JUL-19,20194,Procurement,,145475.3,2019-07-22,Immediate,0,145475.3,0,0,0,0,0,,0,2023-07-12
2,Abou Ghaleb Bridge,5119,مكتب الحاتم للنقل,157,نقل ثقيل شهر 3/23- كوبرى ابو غالب,23404753,Fleet,STANDARD,EGP,  15-JUN-23,,,,2084.1,2023-06-23,100% 15 Day,0,2084.1,0,0,0,0,0,,0,2023-07-12
2,ELCO STEEL-EGAT,5125,مجموعة اتحاد الاستشاريين,102,خصم من مديونية CCG.,20403053,,CREDIT,EGP,  31-MAY-20,22634,Operation M,,-30222,2020-05-31,Immediate,0,-30222,0,0,0,0,0,,0,2023-07-12
2,EMAAR- Pkg 140-ITP-Mivida,5125,مجموعة اتحاد الاستشاريين,98,PKG# 140 - 7,20402314,,STANDARD,EGP,  26-APR-20,22585,Operation M,,34829,2020-05-13,100% 30 Days,0,34829,0,0,0,0,0,,0,2023-07-12
2,EMAAR- Pkg 140-ITP-Mivida,5125,مجموعة اتحاد الاستشاريين,98,خصم من مديونية CCG...,20403056,,CREDIT,EGP,  31-MAY-20,22585,Operation M,,-34829,2020-05-31,Immediate,0,-34829,0,0,0,0,0,,0,2023-07-12
2,EMAAR- Pkg 140-ITP-Mivida,5125,مجموعة اتحاد الاستشاريين,98,9 pkg140,20406190,,STANDARD,EGP,  28-OCT-20,22585,Operation M,,9934,2020-11-21,100% 30 Days,0,9934,0,0,0,0,0,,0,2023-07-12
2,EMAAR- Pkg 140-ITP-Mivida,5125,مجموعة اتحاد الاستشاريين,98,10 ختامي pkg140,20407865,,STANDARD,EGP,  29-DEC-20,22585,Operation M,,48949,2021-01-12,100% 30 Days,0,48949,0,0,0,0,0,,0,2023-07-12
2,"EMAAR-PKG# 144, Marassi",5125,مجموعة اتحاد الاستشاريين,93,3 pkg144,19406658,,STANDARD,EGP,  24-DEC-19,21544,Operation M,,2224,2020-01-06,100% 15 Day,0,2224,0,0,0,0,0,,0,2023-07-12
2,"EMAAR-PKG# 144, Marassi",5125,مجموعة اتحاد الاستشاريين,93,خصم من مديونية CCG,20403052,,CREDIT,EGP,  31-MAY-20,21544,Operation M,,-2224,2020-05-31,Immediate,0,-2224,0,0,0,0,0,,0,2023-07-12
2,"EMAAR-PKG# 144, Marassi",5125,مجموعة اتحاد الاستشاريين,93,pkg144 - 4 ختامى,20408055,,STANDARD,EGP,  31-DEC-20,21544,Operation M,,42200,2020-12-31,Immediate,0,42200,0,0,0,0,0,,0,2023-07-12
2,"EMAAR-PKG# 144, Marassi",5125,مجموعة اتحاد الاستشاريين,93,خصما من مديونية CCG,20408061,,DEBIT,EGP,  31-DEC-20,21544,Operation M,,-36412.3,2020-12-31,Immediate,0,-36412.3,0,0,0,0,0,,0,2023-07-12
2,HyperOne Zayed Extension,5125,مجموعة اتحاد الاستشاريين,111,هايبر وان 2,20403724,,STANDARD,EGP,  30-JUN-20,29134,Operation M,,4590,2020-07-01,100% 15 Day,0,4590,0,0,0,0,0,,0,2023-07-12
2,Royal City,5125,مجموعة اتحاد الاستشاريين,63,1 ختامي رويال,20406134,,STANDARD,EGP,  27-OCT-20,40276,Operation M,,52020,2020-11-04,100% 15 Day,0,52020,0,0,0,0,0,,0,2023-07-12
1,Ministries Buildings,5125,مجموعة اتحاد الاستشاريين,60,66,19316282,,STANDARD,EGP,  30-DEC-19,,,,100000,2019-12-30,Immediate,0,100000,0,0,0,0,0,,0,2023-07-12
2,Mohamed Ali Palace Restoration,5125,مجموعة اتحاد الاستشاريين,78,م3 قصر محمد على,20403079,,STANDARD,EGP,  03-JUN-20,25855,Operation O,,51340,2020-07-01,100% 30 Days,0,51340,0,0,0,0,0,,0,2023-07-12
2,Mohamed Ali Palace Restoration,5125,مجموعة اتحاد الاستشاريين,78,4 mohamed ali palace,20404710,,STANDARD,EGP,  26-AUG-20,25855,Operation O,,37740,2020-09-23,100% 30 Days,0,37740,0,0,0,0,0,,0,2023-07-12
2,Mohamed Ali Palace Restoration,5125,مجموعة اتحاد الاستشاريين,78,5 قصر محمد علي.,20406352,,STANDARD,EGP,  03-NOV-20,25855,Operation O,,26010,2020-11-26,100% 30 Days,0,26010,0,0,0,0,0,,0,2023-07-12
2,Mohamed Ali Palace Restoration,5125,مجموعة اتحاد الاستشاريين,78,6 mohamed ali palace,20407498,,STANDARD,EGP,  21-DEC-20,25855,Operation O,,600,2021-01-14,100% 30 Days,0,600,0,0,0,0,0,,0,2023-07-12
2,NUCA R05 - Z02,5125,مجموعة اتحاد الاستشاريين,88,10 R5 Z02,20402197,,STANDARD,EGP,  16-APR-20,23812,Operation O,,103349.35,2020-05-15,100% 30 Days,0,103349.35,0,0,0,0,0,,0,2023-07-12
2,NUCA R05 - Z02,5125,مجموعة اتحاد الاستشاريين,88,11 R5 Z02,20402845,,STANDARD,EGP,  21-MAY-20,23812,Operation O,,76874,2020-06-17,100% 30 Days,0,76874,0,0,0,0,0,,0,2023-07-12
2,NUCA R05 - Z02,5125,مجموعة اتحاد الاستشاريين,88,خصم من مديونية CCG....,20403057,,CREDIT,EGP,  31-MAY-20,23812,Operation O,,-27015.32,2020-05-31,Immediate,0,-27015.32,0,0,0,0,0,,0,2023-07-12
2,NUCA R05 - Z02,5125,مجموعة اتحاد الاستشاريين,88,12 R5 Z02,20403343,,STANDARD,EGP,  17-JUN-20,23812,Operation O,,92386.59,2020-07-14,100% 30 Days,0,92386.59,0,0,0,0,0,,0,2023-07-12
2,NUCA R05 - Z02,5125,مجموعة اتحاد الاستشاريين,88,13 R5 Z02,20403985,,STANDARD,EGP,  15-JUL-20,23812,Operation O,,137039.1,2020-08-11,100% 30 Days,0,137039.1,0,0,0,0,0,,0,2023-07-12
2,NUCA R05 - Z02,5125,مجموعة اتحاد الاستشاريين,88,14 R5 Z02,20404748,,STANDARD,EGP,  27-AUG-20,23812,Operation O,,86897.4,2020-09-23,100% 30 Days,0,86897.4,0,0,0,0,0,,0,2023-07-12
2,NUCA R05 - Z02,5125,مجموعة اتحاد الاستشاريين,88,15 R5 Z02,20405327,,STANDARD,EGP,  21-SEP-20,23812,Operation O,,103453.6,2020-10-16,100% 30 Days,0,103453.6,0,0,0,0,0,,0,2023-07-12
2,NUCA R05 - Z02,5125,مجموعة اتحاد الاستشاريين,88,16 R5,20406069,,STANDARD,EGP,  25-OCT-20,23812,Operation O,,39469.6,2020-11-13,100% 30 Days,0,39469.6,0,0,0,0,0,,0,2023-07-12
2,NUCA R05 - Z02,5125,مجموعة اتحاد الاستشاريين,88,17 R5 Z02,20406671,,STANDARD,EGP,  18-NOV-20,23812,Operation O,,87157.2,2020-11-30,100% 15 Day,0,87157.2,0,0,0,0,0,,0,2023-07-12
2,NUCA R05 - Z02,5125,مجموعة اتحاد الاستشاريين,88,18 R5 Z02 FINAL,20407418,,STANDARD,EGP,  16-DEC-20,23812,Operation O,,112909.76,2021-01-12,100% 30 Days,0,112909.76,0,0,0,0,0,,0,2023-07-12
2,R5 Mix-Use Complex Project,5125,مجموعة اتحاد الاستشاريين,error,خصم من مديونية CCG..,20403055,,CREDIT,EGP,  31-MAY-20,23812,Operation O,,-103349.35,2020-05-31,Immediate,0,-103349.35,0,0,0,0,0,,0,2023-07-12
2,Other,5125,مجموعة اتحاد الاستشاريين,error,خصم من مديونية CCG......,20403755,,CREDIT,EGP,  30-JUN-20,,,,-167953.27,2020-06-30,Immediate,0,-167953.27,0,0,0,0,0,,0,2023-07-12
1,Other,5125,مجموعة اتحاد الاستشاريين,error,10,20311056,,STANDARD,EGP,  10-SEP-20,,,,118449,2020-09-10,Immediate,0,118449,0,0,0,0,0,,0,2023-07-12
1,Other,5125,مجموعة اتحاد الاستشاريين,error,49,20311055,,STANDARD,EGP,  10-SEP-20,,,,42586,2020-09-10,Immediate,0,42586,0,0,0,0,0,,0,2023-07-12
2,Other,5125,مجموعة اتحاد الاستشاريين,error,خصم من مديونية CCG.....,20405671,,CREDIT,EGP,  30-SEP-20,,,,-235285.5,2020-09-30,Immediate,0,-235285.5,0,0,0,0,0,,0,2023-07-12
1,Other,5125,مجموعة اتحاد الاستشاريين,error,75,20317353,,STANDARD,EGP,  30-DEC-20,,,,42800,2020-12-30,Immediate,0,42800,0,0,0,0,0,,0,2023-07-12
1,Other,5138,يحيى محمد يحيى محمد,error,1965,20301352,,STANDARD,EGP,  04-FEB-20,31032,Purchasing,,0,2020-02-15,100% 30 Days,0,0,0,0,0,0,0,,0,2023-07-12
1,Other,5138,يحيى محمد يحيى محمد,error,2743,20308141,,STANDARD,EGP,  12-JUL-20,37202,Purchasing,,0,2020-07-27,100% 30 Days,0,0,0,0,0,0,0,,0,2023-07-12
1,Other,5138,يحيى محمد يحيى محمد,error,2618,20308139,,STANDARD,EGP,  12-JUL-20,35846,Purchasing,,0,2020-07-04,100% 30 Days,0,0,0,0,0,0,0,,0,2023-07-12
1,Other,5138,يحيى محمد يحيى محمد,error,2852,20309260,,STANDARD,EGP,  31-JUL-20,37880,Purchasing,,0,2020-08-15,100% 30 Days,0,0,0,0,0,0,0,,0,2023-07-12
1,Other,5138,يحيى محمد يحيى محمد,error,3468,20314821,,STANDARD,EGP,  23-NOV-20,40996,Purchasing,,0,2020-12-04,100% 30 Days,0,0,0,0,0,0,0,,0,2023-07-12
1,Other,5138,يحيى محمد يحيى محمد,error,5121,21306199,,STANDARD,EGP,  19-MAY-21,48907,Purchasing,,0,2021-05-14,100% 30 Days,0,0,0,0,0,0,0,,0,2023-07-12
1,Other,5138,يحيى محمد يحيى محمد,error,5385,21308973,,STANDARD,EGP,  29-JUN-21,51434,Purchasing,,0,2021-07-15,100% 30 Days,0,0,0,0,0,0,0,,0,2023-07-12
2,Kayan 3 New Cairo Capital City,5146,صدارة للمقاولات والتجاره,446,2 kyan - درابزين,19406857,,STANDARD,EGP,  28-DEC-19,20399,Mechanical,,20.25,2020-01-24,100% 30 Days,0,20.25,0,0,0,0,0,,0,2023-07-12
1,Mivida BP#189,5148,دوكا ايجيبت للاستيراد والتصدير,170,352410288,22311670,Current account Purchasing,STANDARD,EGP,  23-AUG-22,68137,Scaffolding,,419412.96,2022-09-16,"Post 1 month,2 month, 3 month ,4 month",0,0,0,0,129853.24,0,0,,0,2023-07-12
1,Mivida BP#189,5148,دوكا ايجيبت للاستيراد والتصدير,170,352410288,22311670,Current account Purchasing,STANDARD,EGP,  23-AUG-22,68137,Scaffolding,,419412.96,2022-09-16,"Post 1 month,2 month, 3 month ,4 month",0,0,0,129853.24,0,0,0,,0,2023-07-12
1,Mivida BP#189,5148,دوكا ايجيبت للاستيراد والتصدير,170,352410288,22311670,Current account Purchasing,STANDARD,EGP,  23-AUG-22,68137,Scaffolding,,419412.96,2022-09-16,"Post 1 month,2 month, 3 month ,4 month",0,129853.24,0,0,0,0,0,,0,2023-07-12
1,Mivida BP#189,5148,دوكا ايجيبت للاستيراد والتصدير,170,352410288,22311670,Current account Purchasing,STANDARD,EGP,  23-AUG-22,68137,Scaffolding,,419412.96,2022-09-16,"Post 1 month,2 month, 3 month ,4 month",0,0,29853.24,0,0,0,0,,0,2023-07-12
1,Mivida BP#189,5148,دوكا ايجيبت للاستيراد والتصدير,170,352410297,22313877,Current account Purchasing,STANDARD,EGP,  29-SEP-22,73745,Scaffolding,,503495.79,2022-10-21,Post 1 month & Post 2 month & Post 3 month,0,0,166153.61,0,0,0,0,,0,2023-07-12
1,Mivida BP#189,5148,دوكا ايجيبت للاستيراد والتصدير,170,352410297,22313877,Current account Purchasing,STANDARD,EGP,  29-SEP-22,73745,Scaffolding,,503495.79,2022-10-21,Post 1 month & Post 2 month & Post 3 month,0,0,0,166153.61,0,0,0,,0,2023-07-12
1,Mivida BP#189,5148,دوكا ايجيبت للاستيراد والتصدير,170,352410297,22313877,Current account Purchasing,STANDARD,EGP,  29-SEP-22,73745,Scaffolding,,503495.79,2022-10-21,Post 1 month & Post 2 month & Post 3 month,0,171188.57,0,0,0,0,0,,0,2023-07-12
1,Other,5148,دوكا ايجيبت للاستيراد والتصدير,error,352410252,22307184,Current account Purchasing,STANDARD,EGP,  24-MAY-22,,,,57038.5,2022-05-24,Immediate,0,57038.5,0,0,0,0,0,,0,2023-07-12
4,RING ROAD MARYOTIA EXPANSION,5150,مصطفى سعيد احمد محمد-ذاتى,122,يوميات عماله ف1ش12-توسعات مرج,21000019,,STANDARD,EGP,  12-JAN-21,,,,37037.5,2021-01-12,Immediate,0,37037.5,0,0,0,0,0,,0,2023-07-12
2,Kattameya Creeks,5154,محمد خالد السيد محمد-ذاتى,138,25 Kattameya Creeks 47751/25,23400403,Equipment,STANDARD,EGP,  25-JAN-23,47751,Automation,,5420.1,2023-02-10,100% 30 Days,0,5420.1,0,0,0,0,0,,0,2023-07-12
2,Kattameya Creeks,5154,محمد خالد السيد محمد-ذاتى,138,26 Kattameya Creeks 47751/26,23401004,Equipment,STANDARD,EGP,  21-FEB-23,47751,Automation,,163544.53,2023-03-14,100% 30 Days,0,163544.53,0,0,0,0,0,,0,2023-07-12
2,Kattameya Creeks,5154,محمد خالد السيد محمد-ذاتى,138,27 Kattameya Creeks 47751/27,23402139,Equipment,STANDARD,EGP,  23-MAR-23,47751,Automation,,191675.93,2023-04-08,100% 30 Days,0,191675.93,0,0,0,0,0,,0,2023-07-12
2,Kattameya Creeks,5154,محمد خالد السيد محمد-ذاتى,138,28 Kattameya Creeks 47751/28,23403197,Equipment,STANDARD,EGP,  30-APR-23,47751,Automation,,199740.38,2023-05-13,100% 30 Days,0,199740.38,0,0,0,0,0,,0,2023-07-12
2,Kattameya Creeks,5154,محمد خالد السيد محمد-ذاتى,138,29 Kattameya Creeks 47751/29,23403902,Equipment,STANDARD,EGP,  21-MAY-23,47751,Automation,,108985.02,2023-06-08,100% 30 Days,0,108985.02,0,0,0,0,0,,0,2023-07-12
2,Kattameya Creeks,5154,محمد خالد السيد محمد-ذاتى,138,30 Kattameya Creeks 47751/30,23405352,Equipment,STANDARD,EGP,  27-JUN-23,47751,Automation,,202374.93,2023-07-15,100% 30 Days,0,202374.93,0,0,0,0,0,,0,2023-07-12
2,MDF Factory,5154,محمد خالد السيد محمد-ذاتى,147,21 MDF Factory 52974/21,23403861,Equipment,STANDARD,EGP,  21-MAY-23,52974,Automation,,14407.42,2023-06-07,100% 30 Days,0,14407.42,0,0,0,0,0,,0,2023-07-12
2,MDF Factory,5154,محمد خالد السيد محمد-ذاتى,147,22 MDF Factory 52974/22,23404167,Equipment,STANDARD,EGP,  28-MAY-23,52974,Automation,,15765.54,2023-06-22,100% 30 Days,0,15765.54,0,0,0,0,0,,0,2023-07-12
2,MDF Factory,5154,محمد خالد السيد محمد-ذاتى,147,23 MDF Factory 52974/23,23405436,Equipment,STANDARD,EGP,  30-JUN-23,,,,18451.29,2023-07-25,100% 30 Days,0,18451.29,0,0,0,0,0,,0,2023-07-12
2,Other,5154,محمد خالد السيد محمد-ذاتى,error,مخزن انشاص 2 - اعمال ابريل,22405064,,STANDARD,EGP,  31-MAY-22,,,,35964,2022-05-30,100% 30 Days,0,35964,0,0,0,0,0,,0,2023-07-12
2,Other,5154,محمد خالد السيد محمد-ذاتى,error,مخزن انشاص 2 - اعمال يونيو,22406387,Equipment,STANDARD,EGP,  18-JUL-22,,,,34632,2022-07-18,100% 30 Days,0,34632,0,0,0,0,0,,0,2023-07-12
16,Olympic Multi – Sports Hall,5157,نادى فايز سعيد جاد الله-ذاتى,99,يوميات عماله م49-رد تامين-الصاله,23400424,Subcontractors Daily Wages,STANDARD,EGP,  11-JUL-23,,,,109484.06,2023-07-11,Immediate,0,109484.06,0,0,0,0,0,,0,2023-07-12
16,Olympic Multi – Sports Hall,5163,صابر سيد ابو خليل محمد-ذاتى,99,يوميات عماله م17-رد تامين-الصاله,23400423,Subcontractors Daily Wages,STANDARD,EGP,  11-JUL-23,,,,20291.99,2023-07-11,Immediate,0,20291.99,0,0,0,0,0,,0,2023-07-12
2,Sokhna Port Expansion,5183,ممدوح احمد محمود عبد الله-ذاتى,145,1 Sokhna Expansion 75464/1,22409677,Subcontractors Civil,STANDARD,EGP,  25-OCT-22,75464,Operation M,,238048,2022-11-16,100% 30 Days,0,238048,0,0,0,0,0,,0,2023-07-12
4,Ministries Buildings,5190,علاء على امين توفيق-ذاتى,60,يوميات عماله الفتره 1 ش 6 - الوزارات,19001422,,STANDARD,EGP,  20-JUN-19,,,,34075,2019-06-20,Immediate,0,34075,0,0,0,0,0,,0,2023-07-12
4,AbuSultan Rd Bridge2 Extension,5200,جلال توفيق عبد المعبود طنطاوى -ذاتى,error,يوميات عماله م 1-ابو سلطان2,19000911,,STANDARD,EGP,  30-APR-19,,,,19800,2019-04-30,Immediate,0,19800,0,0,0,0,0,,0,2023-07-12
4,Elsewedy Univ - Enabling Works,5205,ابراهيم سعد حسن رزق-ذاتى,85,يوميات عماله م2- كيان,19000663,,STANDARD,EGP,  27-MAR-19,,,,46411.47,2019-03-27,Immediate,0,46411.47,0,0,0,0,0,,0,2023-07-12
4,Ministries Buildings,5205,ابراهيم سعد حسن رزق-ذاتى,60,يوميات عماله م 2-  الوزارات,1903380,,STANDARD,EGP,  11-NOV-19,,,,15357.47,2019-11-11,Immediate,0,15357.47,0,0,0,0,0,,0,2023-07-12
1,Mohamed Ali Palace Restoration,5211,مسك للمقاولات والصناعات الهندسيه,78,666,19304429,,STANDARD,EGP,  14-APR-19,20632,Mechanical,,0.65,2019-04-14,Immediate,0,0.65,0,0,0,0,0,,0,2023-07-12
2,Mivida BP#189,5214,المتحدة لايجار وتوريد السيارات,170,نقل افراد مايو 23- 9 PKG 189,23405518,Fleet,STANDARD,EGP,  09-JUL-23,,,,10670,2023-06-14,100% 15 Day,0,10670,0,0,0,0,0,,0,2023-07-12
2,October Under-Railway Tunnel,5214,المتحدة لايجار وتوريد السيارات,175,6 october rail way نقل افراد عن شهراكتوبر 2022,22410335,Fleet,STANDARD,EGP,  16-NOV-22,,,,3433.25,2022-11-29,100% 15 Day,0,3433.25,0,0,0,0,0,,0,2023-07-12
1,Sokhna Port Expansion,5214,المتحدة لايجار وتوريد السيارات,145,18,23307305,Fleet,STANDARD,EGP,  30-JUN-23,,,,25000,2023-06-30,Immediate,0,25000,0,0,0,0,0,,0,2023-07-12
2,El Khatatba Bridge,5214,المتحدة لايجار وتوريد السيارات,143,نقل افراد مايو23   -24  كوبرى الخطاطبه,23405519,Fleet,STANDARD,EGP,  09-JUL-23,,,,12610,2023-06-20,100% 15 Day,0,12610,0,0,0,0,0,,0,2023-07-12
2,The Open Channel Project,5214,المتحدة لايجار وتوريد السيارات,160,8 open channel,22405202,,STANDARD,EGP,  13-JUN-22,,,,1349,2022-06-24,100% 15 Day,0,1349,0,0,0,0,0,,0,2023-07-12
4,"EMAAR-PKG# 144, Marassi",5227,ياسر بيومي جمعه عبدربه-ذاتى,93,يوميات عماله م 2 - PKG 144,19001662,,STANDARD,EGP,  17-JUL-19,,,,26165,2019-07-17,Immediate,0,26165,0,0,0,0,0,,0,2023-07-12
2,El Sewedy Stores Project,5256,ماربل هوم,65,مخازن السويدى رد التامين المحجوز,21400661,,STANDARD,EGP,  04-FEB-21,20884,Mechanical,,6945.09,2021-02-04,Immediate,0,6945.09,0,0,0,0,0,,0,2023-07-12
2,EMAAR- Pkg 140-ITP-Mivida,5261,تكنولوجيا البيئه المتكامله والخدمات البتروليه,98,PKG#140 - 12,21402241,,STANDARD,EGP,  31-MAR-21,21162,Mechanical,,2213397.92,2021-05-20,100% 60 Day,0,0,2213397.92,0,0,0,0,,0,2023-07-12
2,kayan wall lock & Load,5270,الادهم للمقاولات,68,1 كيان لوك لود,1623461,,STANDARD,EGP,  30-DEC-17,,,,0.01,2018-01-29,100% 30 Days,0,0.01,0,0,0,0,0,,0,2023-07-12
2,Diplomatic District - Infra,5270,الادهم للمقاولات,140,1 Diplomatic District - Infra-75973/1,22410518,Subcontractors Civil,STANDARD,EGP,  21-NOV-22,75973,Operation O,,404517.34,2022-11-22,100% 15 Day,0,404517.34,0,0,0,0,0,,0,2023-07-12
2,Diplomatic District - Infra,5270,الادهم للمقاولات,140,2 Diplomatic District - Infra-75973/2,22411402,Subcontractors Civil,STANDARD,EGP,  19-DEC-22,75973,Operation O,,56042.79,2022-12-07,100% 15 Day,0,56042.79,0,0,0,0,0,,0,2023-07-12
2,Diplomatic District - Infra,5270,الادهم للمقاولات,140,3 Diplomatic District - Infra.75973/3,23404942,Subcontractors Civil,STANDARD,EGP,  21-JUN-23,75973,Operation O,,274786.95,2023-06-28,100% 15 Day,0,274786.95,0,0,0,0,0,,0,2023-07-12
2,Diplomatic District - Infra,5270,الادهم للمقاولات,140,4 Diplomatic District - Infra.75973/4,23405270,Subcontractors Civil,STANDARD,EGP,  26-JUN-23,75973,Operation O,,126816.99,2023-07-07,100% 15 Day,0,126816.99,0,0,0,0,0,,0,2023-07-12
2,GOV2 - Infra,5270,الادهم للمقاولات,133,1 GOV2 - Infra-77117/1,22411629,Subcontractors Civil,STANDARD,EGP,  21-DEC-22,77117,Operation O,,230848.81,2023-01-10,100% 30 Days,0,230848.81,0,0,0,0,0,,0,2023-07-12
2,GOV2 - Infra,5270,الادهم للمقاولات,133,2 GOV2 - Infra-77117/2,22411850,Subcontractors Civil,STANDARD,EGP,  26-DEC-22,77117,Operation O,,55920.73,2023-01-23,100% 30 Days,0,55920.73,0,0,0,0,0,,0,2023-07-12
2,GOV2 - Infra,5270,الادهم للمقاولات,133,9 GOV2 - Infra-56760/9,22412075,Subcontractors Civil,STANDARD,EGP,  28-DEC-22,56760,Operation O,,31499.06,2022-12-26,100% 15 Day,0,31499.06,0,0,0,0,0,,0,2023-07-12
2,GOV2 - Infra,5270,الادهم للمقاولات,133,11 GOV2 - Infra-56760/11,22412076,Subcontractors Civil,STANDARD,EGP,  28-DEC-22,56760,Operation O,,75485.3,2023-01-08,100% 15 Day,0,75485.3,0,0,0,0,0,,0,2023-07-12
2,GOV2 - Infra,5270,الادهم للمقاولات,133,10 .GOV.,23400057,Subcontractors Civil,DEBIT,EGP,  16-JAN-23,56760,Operation O,,-31499.06,2023-01-16,Immediate,0,-31499.06,0,0,0,0,0,,0,2023-07-12
2,GOV2 - Infra,5270,الادهم للمقاولات,133,3 GOV2 - Infra-77117/3,23400068,Subcontractors Civil,STANDARD,EGP,  17-JAN-23,77117,Operation O,,110406.03,2023-02-09,100% 30 Days,0,110406.03,0,0,0,0,0,,0,2023-07-12
2,GOV2 - Infra,5270,الادهم للمقاولات,133,12 GOV2 - Infra-56760/12,23400084,Subcontractors Civil,STANDARD,EGP,  17-JAN-23,56760,Operation O,,40131.14,2023-01-25,100% 15 Day,0,40131.14,0,0,0,0,0,,0,2023-07-12
2,GOV2 - Infra,5270,الادهم للمقاولات,133,4 GOV2 - Infra-77117/4,23401879,Subcontractors Civil,STANDARD,EGP,  15-MAR-23,77117,Operation O,,70411.5,2023-04-08,100% 30 Days,0,70411.5,0,0,0,0,0,,0,2023-07-12
2,GOV2 - Infra,5270,الادهم للمقاولات,133,5 GOV2 - Infra.77117/5,23404303,Subcontractors Civil,STANDARD,EGP,  30-MAY-23,77117,Operation O,,105839.91,2023-06-23,100% 30 Days,0,105839.91,0,0,0,0,0,,0,2023-07-12
2,GOV2 - Infra,5270,الادهم للمقاولات,133,13 GOV2 - Infra.56760/13,23404299,Subcontractors Civil,STANDARD,EGP,  30-MAY-23,56760,Operation O,,32718.68,2023-06-08,100% 15 Day,0,32718.68,0,0,0,0,0,,0,2023-07-12
